,2.730E+02,5.374E-03
,2.781E+02,2.438E-03
,2.832E+02,1.318E-03
,2.883E+02,7.015E-04
,2.934E+02,9.123E-07
,2.985E+02,3.437E-05
,3.036E+02,1.379E-04
,3.087E+02,2.848E-04
,3.139E+02,4.934E-04
,3.190E+02,7.778E-04
,3.241E+02,1.140E-03
,3.292E+02,1.580E-03
,3.343E+02,2.145E-03
,3.394E+02,2.780E-03
,3.445E+02,3.558E-03
,3.496E+02,4.411E-03
,3.547E+02,5.449E-03
,3.598E+02,6.600E-03
,3.649E+02,7.947E-03
,3.700E+02,9.377E-03
,3.751E+02,1.100E-02
,3.802E+02,1.282E-02
,3.854E+02,1.471E-02
,3.905E+02,1.690E-02
,3.956E+02,1.919E-02
,4.007E+02,2.177E-02
,4.058E+02,2.448E-02
,4.109E+02,2.739E-02
,4.160E+02,3.058E-02
,4.211E+02,3.406E-02
,4.262E+02,3.756E-02
,4.313E+02,4.132E-02
,4.364E+02,4.556E-02
,4.415E+02,4.969E-02
,4.466E+02,5.407E-02
,4.517E+02,5.880E-02
,4.569E+02,6.392E-02
,4.620E+02,6.926E-02
,4.671E+02,7.454E-02
,4.722E+02,8.036E-02
,4.773E+02,8.615E-02
,4.824E+02,9.235E-02
,4.875E+02,9.876E-02
,4.926E+02,1.055E-01
,4.977E+02,1.124E-01
,5.028E+02,1.191E-01
,5.079E+02,1.265E-01
,5.130E+02,1.340E-01
,5.181E+02,1.422E-01
,5.232E+02,1.499E-01
,5.284E+02,1.579E-01
,5.335E+02,1.667E-01
,5.386E+02,1.753E-01
,5.437E+02,1.836E-01
,5.488E+02,1.927E-01
,5.539E+02,2.020E-01
,5.590E+02,2.109E-01
,5.641E+02,2.207E-01
,5.692E+02,2.312E-01
,5.743E+02,2.394E-01
,5.794E+02,2.504E-01
,5.845E+02,2.596E-01
,5.896E+02,2.706E-01
,5.947E+02,2.805E-01
,5.998E+02,2.914E-01
,6.050E+02,3.014E-01
,6.101E+02,3.131E-01
,6.152E+02,3.237E-01
,6.203E+02,3.331E-01
,6.254E+02,3.442E-01
,6.305E+02,3.565E-01
,6.356E+02,3.673E-01
,6.407E+02,3.777E-01
,6.458E+02,3.890E-01
,6.509E+02,3.995E-01
,6.560E+02,4.125E-01
,6.611E+02,4.218E-01
,6.662E+02,4.332E-01
,6.713E+02,4.449E-01
,6.765E+02,4.552E-01
,6.816E+02,4.669E-01
,6.867E+02,4.769E-01
,6.918E+02,4.889E-01
,6.969E+02,4.990E-01
,7.020E+02,5.110E-01
,7.071E+02,5.214E-01
,7.122E+02,5.325E-01
,7.173E+02,5.433E-01
,7.224E+02,5.545E-01
,7.275E+02,5.624E-01
,7.326E+02,5.740E-01
,7.377E+02,5.845E-01
,7.428E+02,5.945E-01
,7.480E+02,6.041E-01
,7.531E+02,6.147E-01
,7.582E+02,6.247E-01
,7.633E+02,6.344E-01
,7.684E+02,6.440E-01
,7.735E+02,6.525E-01
,7.786E+02,6.613E-01
,7.837E+02,6.716E-01
,7.888E+02,6.804E-01
,7.939E+02,6.885E-01
,7.990E+02,6.979E-01
,8.041E+02,7.055E-01
,8.092E+02,7.136E-01
,8.143E+02,7.222E-01
,8.195E+02,7.308E-01
,8.246E+02,7.383E-01
,8.297E+02,7.463E-01
,8.348E+02,7.540E-01
,8.399E+02,7.596E-01
,8.450E+02,7.677E-01
,8.501E+02,7.733E-01
,8.552E+02,7.816E-01
,8.603E+02,7.862E-01
,8.654E+02,7.921E-01
,8.705E+02,7.986E-01
,8.756E+02,8.047E-01
,8.807E+02,8.091E-01
,8.858E+02,8.135E-01
,8.909E+02,8.186E-01
,8.961E+02,8.217E-01
,9.012E+02,8.261E-01
,9.063E+02,8.299E-01
,9.114E+02,8.341E-01
,9.165E+02,8.362E-01
,9.216E+02,8.391E-01
,9.267E+02,8.423E-01
,9.318E+02,8.453E-01
,9.369E+02,8.462E-01
,9.420E+02,8.483E-01
,9.471E+02,8.493E-01
,9.522E+02,8.500E-01
,9.573E+02,8.502E-01
,9.624E+02,8.522E-01
,9.676E+02,8.507E-01
,9.727E+02,8.500E-01
,9.778E+02,8.491E-01
,9.829E+02,8.478E-01
,9.880E+02,8.471E-01
,9.931E+02,8.445E-01
,9.982E+02,8.408E-01
,1.003E+03,8.384E-01
,1.008E+03,8.360E-01
,1.014E+03,8.323E-01
,1.019E+03,8.262E-01
,1.024E+03,8.233E-01
,1.029E+03,8.168E-01
,1.034E+03,8.104E-01
,1.039E+03,8.055E-01
,1.044E+03,7.989E-01
,1.049E+03,7.908E-01
,1.054E+03,7.849E-01
,1.059E+03,7.777E-01
,1.065E+03,7.667E-01
,1.070E+03,7.586E-01
,1.075E+03,7.509E-01
,1.080E+03,7.401E-01
,1.085E+03,7.283E-01
,1.090E+03,7.171E-01
,1.095E+03,7.067E-01
,1.100E+03,6.932E-01
,1.105E+03,6.812E-01
,1.111E+03,6.684E-01
,1.116E+03,6.546E-01
,1.121E+03,6.413E-01
,1.126E+03,6.265E-01
,1.131E+03,6.122E-01
,1.136E+03,5.962E-01
,1.141E+03,5.818E-01
,1.146E+03,5.653E-01
,1.151E+03,5.487E-01
,1.157E+03,5.330E-01
,1.162E+03,5.174E-01
,1.167E+03,4.997E-01
,1.172E+03,4.829E-01
,1.177E+03,4.664E-01
,1.182E+03,4.496E-01
,1.187E+03,4.324E-01
,1.192E+03,4.126E-01
,1.197E+03,3.960E-01
,1.202E+03,3.783E-01
,1.208E+03,3.607E-01
,1.213E+03,3.435E-01
,1.218E+03,3.264E-01
,1.223E+03,3.099E-01
,1.228E+03,2.931E-01
,1.233E+03,2.767E-01
,1.238E+03,2.605E-01
,1.243E+03,2.452E-01
,1.248E+03,2.296E-01
,1.254E+03,2.142E-01
,1.259E+03,1.993E-01
,1.264E+03,1.853E-01
,1.269E+03,1.722E-01
,1.274E+03,1.594E-01
,1.279E+03,1.467E-01
,1.284E+03,1.350E-01
,1.289E+03,1.238E-01
,1.294E+03,1.132E-01
,1.300E+03,1.029E-01
,1.305E+03,9.266E-02
,1.310E+03,8.385E-02
,1.315E+03,7.516E-02
,1.320E+03,6.699E-02
,1.325E+03,5.981E-02
,1.330E+03,5.307E-02
,1.335E+03,4.671E-02
,1.340E+03,4.050E-02
,1.345E+03,3.487E-02
,1.351E+03,2.992E-02
,1.356E+03,2.550E-02
,1.361E+03,2.123E-02
,1.366E+03,1.742E-02
,1.371E+03,1.410E-02
,1.376E+03,1.142E-02
,1.381E+03,9.163E-03
,1.386E+03,7.462E-03
,1.391E+03,6.257E-03
,1.397E+03,5.640E-03
,1.402E+03,5.314E-03
,1.407E+03,5.546E-03
,1.412E+03,6.526E-03
,1.417E+03,8.385E-03
,1.422E+03,1.077E-02
,1.427E+03,1.364E-02
,1.432E+03,1.727E-02
,1.437E+03,2.157E-02
,1.443E+03,2.621E-02
,1.448E+03,3.142E-02
,1.453E+03,3.688E-02
,1.458E+03,4.250E-02
,1.463E+03,4.833E-02
,1.468E+03,5.450E-02
,1.473E+03,6.103E-02
,1.478E+03,6.778E-02
,1.483E+03,7.440E-02
,1.488E+03,8.074E-02
,1.494E+03,8.713E-02
,1.499E+03,9.379E-02
,1.504E+03,1.006E-01
,1.509E+03,1.070E-01
,1.514E+03,1.135E-01
,1.519E+03,1.195E-01
,1.524E+03,1.257E-01
,1.529E+03,1.321E-01
,1.534E+03,1.390E-01
,1.540E+03,1.454E-01
,1.545E+03,1.511E-01
,1.550E+03,1.556E-01
,1.555E+03,1.591E-01
,1.560E+03,1.617E-01
,1.565E+03,1.653E-01
,1.570E+03,1.673E-01
,1.575E+03,1.693E-01
,1.580E+03,1.711E-01
,1.586E+03,1.725E-01
,1.591E+03,1.735E-01
,1.596E+03,1.733E-01
,1.601E+03,1.739E-01
,1.606E+03,1.749E-01
,1.611E+03,1.748E-01
,1.616E+03,1.752E-01
,1.621E+03,1.754E-01
,1.626E+03,1.759E-01
,1.631E+03,1.763E-01
,1.637E+03,1.759E-01
,1.642E+03,1.767E-01
,1.647E+03,1.781E-01
,1.652E+03,1.773E-01
,1.657E+03,1.756E-01
,1.662E+03,1.742E-01
,1.667E+03,1.727E-01
,1.672E+03,1.721E-01
,1.677E+03,1.720E-01
,1.683E+03,1.774E-01
,1.688E+03,1.735E-01
,1.693E+03,1.725E-01
,1.698E+03,1.776E-01
,1.703E+03,1.882E-01
,1.708E+03,1.940E-01
,1.713E+03,2.299E-01
,1.718E+03,3.159E-01
,1.723E+03,3.135E-01
,1.729E+03,3.097E-01
,1.734E+03,0.000E+00
,1.739E+03,0.000E+00
,1.744E+03,0.000E+00
,1.749E+03,0.000E+00
,1.754E+03,0.000E+00
,1.759E+03,0.000E+00
,1.764E+03,0.000E+00
,1.769E+03,0.000E+00
,1.774E+03,0.000E+00
,1.780E+03,0.000E+00
,1.785E+03,0.000E+00
,1.790E+03,0.000E+00
,1.795E+03,0.000E+00
,1.800E+03,0.000E+00
